SignDescription,X_2011NAD83,Y_2011NAD83,MERGE_SRC,Z
,1219464.655859306454659,888739.443110063672066,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """"]",1213095.557377055287361,888331.682770729064941,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """"]",1213071.809064969420433,888326.002335891127586,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """"]",1213084.304446801543236,888323.537773892283440,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1213031.002388060092926,888406.087805643677711,TetraTech_SignsLights_NAD83,0.000000000000000
"[""ONLY"", ""ONLY"", ""ONLY""]",1213026.475494220852852,888390.496301397681236,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1213102.880853220820427,888362.539336308836937,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1213101.220423474907875,888354.182725727558136,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", ""stop""]",1212200.840006381273270,888688.957974806427956,TetraTech_SignsLights_NAD83,0.000000000000000
"[""35"", ""35"", ""SPEED LIMIT 35"", ""SPEED LIMIT 35"", ""SPEED LIMIT 35"", ""SPEED LIMIT 35""]",1212208.360332548618317,888561.436576306819916,TetraTech_SignsLights_NAD83,0.000000000000000
"[""LEFT & U-TURN AHEAD"", ""LEFT & U-TURN AHEAD""]",1212078.103703305125237,888646.783190399408340,TetraTech_SignsLights_NAD83,0.000000000000000
"[""Park & Ride"", ""Park & Ride""]",1212076.202460393309593,888727.836505979299545,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """"]",1209950.139783382415771,889215.350294724106789,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1213027.625098228454590,888386.821768060326576,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """"]",1209947.473122060298920,889194.974023148417473,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """"]",1209948.675219386816025,889204.800118982791901,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1209945.786773726344109,889185.523582726716995,TetraTech_SignsLights_NAD83,0.000000000000000
"[""25"", ""SPEED LIMIT 25""]",1209528.132425308227539,889348.060987308621407,TetraTech_SignsLights_NAD83,0.000000000000000
"[""PUBLIC NOTICE"", """"]",1209453.414726972579956,889318.702778309583664,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """"]",1209952.325802639126778,889225.154408976435661,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE MUST TURN RIGHT EXCEPT BUSES"", ""HOT LANE MUST TURN RIGHT EXCEPT BUSES""]",1209328.178428888320923,889330.243437647819519,TetraTech_SignsLights_NAD83,0.000000000000000
"[""MILE 7"", ""MILE 7"", ""MILE 7""]",1208768.121150061488152,889362.767650812864304,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", ""YIELD TO NEXT RIGHT""]",1208765.535525307059288,889268.676303565502167,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE ONLY EXCEPT BUS"", ""RIGHT LANE ONLY EXCEPT RIGHT TURNS"", ""RIGHT LANE ONLY EXCEPT RIGHT TURNS""]",1208614.433793380856514,889356.335248976945877,TetraTech_SignsLights_NAD83,0.000000000000000
"[""OK"", ""U-turn OK"", ""U-turn OK"", ""OK"", ""OK""]",1208539.841422885656357,889310.556469142436981,TetraTech_SignsLights_NAD83,0.000000000000000
"[""LEFT & U-TURN AHEAD"", ""LEFT & U-TURN AHEAD"", ""LEFT & U-TURN AHEAD"", ""LEFT & U-TURN AHEAD""]",1208212.019900053739548,889296.691995561122894,TetraTech_SignsLights_NAD83,0.000000000000000
"[""no walking"", ""No Walking"", ""No Pedestrian"", ""No walking"", ""No walking""]",1207964.751365721225739,889286.876070305705070,TetraTech_SignsLights_NAD83,0.000000000000000
"[""No Pedestrian"", ""no walking"", ""No walking"", ""No Walking"", ""No walking""]",1207911.030016466975212,889283.329817563295364,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE ONLY KEEP RIGHT TURN"", ""RIGHT LANE ONLY EXCEPT RIGHT TURNS"", ""RIGHT-LANE ONLY EXCEPT RIGHT TURNS""]",1207808.358305811882019,889324.665364816784859,TetraTech_SignsLights_NAD83,0.000000000000000
"[""no walking"", ""No walking"", ""No Walking""]",1207430.600203052163124,889267.407933399081230,TetraTech_SignsLights_NAD83,0.000000000000000
"[""No Pedestrians"", ""No walking"", ""no pedestrians"", ""No walking"", ""No pedestrian"", ""No pedestrians"", ""No Pedestrian""]",1207388.167873218655586,889262.516210898756981,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", ""No Parking""]",1207376.526820391416550,889314.229690149426460,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE ONLY EXCEPT RIGHT TURNS"", ""RIGHT LANE ONLY EXCEPT RIGHT TURNS"", ""RIGHT LANE ONLY EXCEPT RIGHT TURNS""]",1207267.272445723414421,889303.166720137000084,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """"]",1207914.044774219393730,889341.284426063299179,TetraTech_SignsLights_NAD83,0.000000000000000
"[""NO PARKING, 7 AM - 5 PM, EXCEPT BLOOD"", ""RIGHT LANE MUST TURN RIGHT EXCEPT BUSES""]",1207607.375768139958382,889316.011182636022568,TetraTech_SignsLights_NAD83,0.000000000000000
"[""LEFT & U-TURN AHEAD"", ""LEFT & U-TURN AHEAD""]",1207339.127288892865181,889259.232096731662750,TetraTech_SignsLights_NAD83,0.000000000000000
"[""KENNEDY AIR HARBOR"", ""KENMORE AIR HARBOR"", ""Entry""]",1207196.727639302611351,889306.566647723317146,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE MUST TURN RIGHT EXCEPT BUSES"", ""RIGHT LANE MUST TURN RIGHT EXCEPT BUSES""]",1207144.629974469542503,889298.607346057891846,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1206961.643463805317879,889214.384745478630066,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1206960.715316057205200,889227.907684311270714,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1206876.710890889167786,889278.683829471468925,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """"]",1206966.389845386147499,889217.562888726592064,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1206877.228606387972832,889268.819347888231277,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE ONLY EXCEPT BUS TURNING"", ""RIGHT LANE ONLY EXCEPT RIGHT TURNS"", ""NO PARKING, 10AM TO 6PM"", ""SPEED LIMIT""]",1206849.745393633842468,889294.248102813959122,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """"]",1206629.488944381475449,889282.020765066146851,TetraTech_SignsLights_NAD83,0.000000000000000
"[""NE Bothell Wy"", ""60 Ave NE, NE Bothell Wy"", ""60 Ave NW"", ""Stop St""]",1206497.951149716973305,889275.839675053954124,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1206987.373071134090424,889308.688690721988678,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1206914.436537221074104,889293.167396306991577,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE"", ""RIGHT LANE""]",1206404.099631384015083,889271.370523899793625,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1206879.264363467693329,889249.798060476779938,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1206892.777459800243378,889292.921333804726601,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""BUS LANE ONLY"", ""speed limit"", ""speed limit"", ""Speed Limit""]",1205010.241198644042015,889013.224386647343636,TetraTech_SignsLights_NAD83,0.000000000000000
"[""KENMORE"", ""KENMORE"", ""KENMORE"", ""KENMORE, Welcome to"", ""KENMORE, Welcomes You"", ""KENMORE Welcome to""]",1205043.832010716199875,888942.041130065917969,TetraTech_SignsLights_NAD83,0.000000000000000
"[""SPEED LIMIT 35"", ""SPEED LIMIT 35"", ""SPEED LIMIT 35"", ""SPEED LIMIT 35"", ""SPEED LIMIT 35"", ""SPEED LIMIT 35"", ""SPEED LIMIT 35""]",1205019.721166551113129,888931.269498065114021,TetraTech_SignsLights_NAD83,0.000000000000000
"[""SPEED LIMIT 40"", ""SPEED LIMIT 40"", ""SPEED LIMIT 40"", ""SPEED LIMIT 40"", ""40""]",1204729.587888553738594,888777.219281226396561,TetraTech_SignsLights_NAD83,0.000000000000000
"[""COMPLETELY DRIVE SIGN PROHIBITED"", ""COMPRESSION BRAKE USE PROHIBITED"", ""COMPRESSION BRAKE USE PROHIBITED""]",1204692.384550884366035,888731.345029145479202,TetraTech_SignsLights_NAD83,0.000000000000000
"[""SLIDE AREA"", ""SLIDE AREA"", ""SLIDE AREA"", ""SLIDE AREA""]",1204740.583601474761963,888675.159774065017700,TetraTech_SignsLights_NAD83,0.000000000000000
"[""SLIDE AREA"", ""SLIDE AREA"", ""SLIDE AREA"", ""SLIDE AREA"", ""SLIDE AREA"", """", ""MEN"", ""WILD""]",1206239.851272225379944,889265.923028230667114,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""TRUCKS ONLY"", ""ONLY""]",1205743.097344473004341,889235.446383148431778,TetraTech_SignsLights_NAD83,0.000000000000000
"[""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE ONLY"", ""RIGHT LANE ONLY""]",1204610.051710307598114,888505.850073307752609,TetraTech_SignsLights_NAD83,0.000000000000000
"[""MILE 6"", ""6""]",1204086.911680474877357,888080.071397304534912,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", ""traffic light""]",1204036.718867465853691,888036.680079892277718,TetraTech_SignsLights_NAD83,0.000000000000000
"[""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER"", ""DO NOT ENTER""]",1203911.203698560595512,887937.691432729363441,TetraTech_SignsLights_NAD83,0.000000000000000
"[""PHOTO ENFORCED"", ""PHOTO ENFORCED"", ""signal"", ""Traffic Light""]",1203864.527610808610916,887897.505817562341690,TetraTech_SignsLights_NAD83,0.000000000000000
"[""WEST 104"", ""WEST 104"", ""WEST 104"", ""WEST 104""]",1203460.944428473711014,887667.934754386544228,TetraTech_SignsLights_NAD83,0.000000000000000
"[""YIELD"", """"]",1203397.674869969487190,887677.752976223826408,TetraTech_SignsLights_NAD83,0.000000000000000
"[""WEST 104"", ""WEST 104"", ""WEST 104""]",1203259.219438225030899,887791.077552720904350,TetraTech_SignsLights_NAD83,0.000000000000000
"[""City Hall, Police, Court, Passport Sec., Library"", ""Lake Forest Park, City Hall, Police, Court, Passport Svcs, Library"", """", ""Guide Sign""]",1203212.456408381462097,887834.461980387568474,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1202972.427688971161842,888037.658752471208572,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1202952.558962300419807,888105.981778562068939,TetraTech_SignsLights_NAD83,0.000000000000000
,1198887.080544725060463,891850.220353052020073,TetraTech_SignsLights_NAD83,0.000000000000000
"[""MUST TURN RIGHT EXCEPT BUSES"", ""RIGHT LANE MUST TURN RIGHT EXCEPT BUSES"", ""RIGHT LANE MUST TURN RIGHT EXCEPT BUSES"", ""RIGHT LANE MUST TURN RIGHT EXCEPT BUSES"", ""RIGHT LANE MUST TURN RIGHT EXCEPT BUSES"", ""Buses must, Turn right, Except buses""]",1203956.707216471433640,887969.510266721248627,TetraTech_SignsLights_NAD83,0.000000000000000
"[""BOTHELL WY NE, 47 AVE NE"", ""BOTHELL WY NE, 47 AVE NE"", ""BOTHELL WY NE"", """", ""BELLEVUE"", ""CIRCLE DRIVE"", ""37th Ave N""]",1203936.767623811960220,887958.281614646315575,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """"]",1203017.629042133688927,888066.928050890564919,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """"]",1202951.535998478531837,888016.964568138122559,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1202980.446373715996742,888044.046534970402718,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1202943.810620218515396,888099.975556969642639,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1202915.244404390454292,888066.317159727215767,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """"]",1202921.220442309975624,888058.519275054335594,TetraTech_SignsLights_NAD83,0.000000000000000
"[""LEFT TURN MUST YIELD"", ""LEFT TURN MUST YIELD"", ""LEFT TURN MUST"", ""LEFT TURN MUST YIELD""]",1202983.668480142951012,888045.068842649459839,TetraTech_SignsLights_NAD83,0.000000000000000
"[""LEFT TURN MUST YIELD"", ""LEFT TURN MUST YIELD""]",1202941.572435721755028,888098.931267723441124,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """"]",1202898.487876221537590,888087.130766391754150,TetraTech_SignsLights_NAD83,0.000000000000000
"[""Ashmore, Seattle"", ""Kenmore, Seattle"", ""Kenmore, Seattle"", ""Exit, Kenmore, West, Seattle"", ""East, 522, Kenmore, West, 522, Seattle"", ""522, Kenmore, Seattle, East, West"", ""Kenmore, Seattle, 522""]",1203000.888918131589890,887968.412171810865402,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1203000.347580641508102,888086.293497726321220,TetraTech_SignsLights_NAD83,0.000000000000000
"[""TURNING TRAFFIC MUST YIELD TO PEDESTRIANS"", ""TURNING TRAFFIC MUST YIELD TO PEDESTRIANS""]",1202970.646524548530579,888122.360354721546173,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """"]",1199695.068430051207542,891092.147066056728363,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1199627.763446554541588,891107.908517479896545,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1199631.618097633123398,891115.119132980704308,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """"]",1199741.674964144825935,891042.553661316633224,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """"]",1199734.228128641843796,891028.855854064226151,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """"]",1199726.320336058735847,891005.680375471711159,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """"]",1199684.220682725310326,891015.394922971725464,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",1199624.179464221000671,891101.786154389381409,TetraTech_SignsLights_NAD83,0.000000000000000
"[""NO TURN ON RED"", ""NO TURN ON RED""]",1199720.069364309310913,891087.929882898926735,TetraTech_SignsLights_NAD83,0.000000000000000
,1180636.137059807777405,902352.635043725371361,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", ""SOME STREET, ANOTHER STREET"", ""BALLINGER, NE 102nd"", ""35 AVE NE, BALLINGER"", ""13553 HAVE ME LOOP""]",1199633.906150802969933,891053.395503148436546,TetraTech_SignsLights_NAD83,0.000000000000000
"["""", """", """", """", """", """", """", """"]",1199721.707812473177910,891084.243538558483124,TetraTech_SignsLights_NAD83,0.000000000000000
